# Node-ID	solution type	event type	new arrangement at node	arrangement at parental node
16	exact solution	fusion	PF03184 PF05485	PF03184 + PF05485
16	exact solution	fusion	PF03184 PF09026	PF03184 + PF09026
16	exact solution	fusion	PF03184 PF13843	PF03184 + PF13843
16	exact solution	fusion	PF03184 PF16009	PF03184 + PF16009
16	exact solution	fusion	PF03208 PF00225	PF03208 + PF00225
16	exact solution	fusion	PF03215 PF01769	PF03215 + PF01769
16	exact solution	fusion	PF03221 PF00292	PF03221 + PF00292
16	exact solution	fusion	PF03221 PF00328	PF03221 + PF00328
16	exact solution	fusion	PF03221 PF03184 PF00750 PF05746	PF03221 PF03184 + PF00750 PF05746
16	exact solution	fusion	PF03343 PF02536	PF03343 + PF02536
16	exact solution	fusion	PF03351 PF01189	PF03351 + PF01189
16	exact solution	fusion	PF03357 PF14857	PF03357 + PF14857
16	exact solution	fusion	PF03731 PF02735 PF03730 PF02037	PF03731 PF02735 PF03730 + PF02037
16	exact solution	fusion	PF03946 PF00298 PF00400	PF03946 PF00298 + PF00400
16	exact solution	fusion	PF03985 PF00338	PF03985 + PF00338
16	exact solution	fusion	PF04072 PF13418	PF04072 + PF13418
16	exact solution	fusion	PF04083 PF00561	PF04083 + PF00561
16	exact solution	fusion	PF04083 PF12146 PF00561	PF04083 PF12146 + PF00561
16	exact solution	fusion	PF04112 PF00394 PF07731	PF04112 + PF00394 PF07731
16	exact solution	fusion	PF04117 PF06974	PF04117 + PF06974
16	exact solution	fusion	PF04118 PF08127 PF00112	PF04118 + PF08127 PF00112
16	exact solution	fusion	PF04178 PF10545 PF02944	PF04178 + PF10545 PF02944
16	exact solution	fusion	PF04199 PF08514	PF04199 + PF08514
16	exact solution	fusion	PF04218 PF03184	PF04218 + PF03184
16	exact solution	fusion	PF04218 PF03221 PF03184 PF09026	PF04218 PF03221 PF03184 + PF09026
16	exact solution	fusion	PF04218 PF03221 PF03184 PF12796	PF04218 PF03221 PF03184 + PF12796
16	exact solution	fusion	PF04218 PF03221 PF05485	PF04218 PF03221 + PF05485
16	exact solution	fusion	PF04218 PF04500	PF04218 + PF04500
16	exact solution	fusion	PF04488 PF00069	PF04488 + PF00069
16	exact solution	fusion	PF04500 PF00078	PF04500 + PF00078
16	exact solution	fusion	PF04500 PF13359	PF04500 + PF13359
16	exact solution	fusion	PF04641 PF00160	PF04641 + PF00160
16	exact solution	fusion	PF04716 PF00373	PF04716 + PF00373
16	exact solution	fusion	PF04857 PF08675 PF01607	PF04857 PF08675 + PF01607
16	exact solution	fusion	PF05060 PF00379	PF05060 + PF00379
16	exact solution	fusion	PF05132 PF00651 PF00096	PF05132 + PF00651 PF00096
16	exact solution	fusion	PF05225 PF00067	PF05225 + PF00067
16	exact solution	fusion	PF05225 PF00105 PF00104	PF05225 + PF00105 PF00104
16	exact solution	fusion	PF05225 PF00650	PF05225 + PF00650
16	exact solution	fusion	PF05225 PF02944	PF05225 + PF02944
16	exact solution	fusion	PF05225 PF03184 PF00112	PF05225 PF03184 + PF00112
16	exact solution	fusion	PF05225 PF03184 PF00155	PF05225 PF03184 + PF00155
16	exact solution	fusion	PF05225 PF03184 PF05225	PF05225 PF03184 + PF05225
16	exact solution	fusion	PF05225 PF03184 PF13359	PF05225 PF03184 + PF13359
16	exact solution	fusion	PF05225 PF03184 PF13384	PF05225 PF03184 + PF13384
16	exact solution	fusion	PF05225 PF03221	PF05225 + PF03221
16	exact solution	fusion	PF05225 PF03221 PF03184	PF05225 + PF03221 PF03184
16	exact solution	fusion	PF05225 PF13927	PF05225 + PF13927
16	exact solution	fusion	PF05225 PF16091	PF05225 + PF16091
16	exact solution	fusion	PF05485 PF00001	PF05485 + PF00001
16	exact solution	fusion	PF05485 PF00728	PF05485 + PF00728
16	exact solution	fusion	PF05485 PF03224 PF11698	PF05485 + PF03224 PF11698
16	exact solution	fusion	PF05485 PF07776	PF05485 + PF07776
16	exact solution	fusion	PF05485 PF07776 PF00096 PF13912 PF00096	PF05485 + PF07776 PF00096 PF13912 PF00096
16	exact solution	fusion	PF05485 PF09637	PF05485 + PF09637
16	exact solution	fusion	PF05485 PF10545	PF05485 + PF10545
16	exact solution	fusion	PF05485 PF12796 PF13637	PF05485 + PF12796 PF13637
16	exact solution	fusion	PF05485 PF13843	PF05485 + PF13843
16	exact solution	fusion	PF05602 PF01326 PF00391	PF05602 + PF01326 PF00391
16	exact solution	fusion	PF05649 PF01431 PF05649	PF05649 PF01431 + PF05649
16	exact solution	fusion	PF05649 PF03184	PF05649 + PF03184
16	exact solution	fusion	PF05743 PF09454 PF00566	PF05743 PF09454 + PF00566
16	exact solution	fusion	PF05773 PF00270 PF00271 PF04408 PF07717	PF05773 + PF00270 PF00271 PF04408 PF07717
16	exact solution	fusion	PF05773 PF10545	PF05773 + PF10545
16	exact solution	fusion	PF05871 PF00625	PF05871 + PF00625
16	exact solution	fusion	PF05903 PF00916	PF05903 + PF00916
16	exact solution	fusion	PF05916 PF17681 PF04130	PF05916 + PF17681 PF04130
16	exact solution	fusion	PF05983 PF05835	PF05983 + PF05835
16	exact solution	fusion	PF05986 PF19030 PF00014	PF05986 PF19030 + PF00014
16	exact solution	fusion	PF06027 PF04258	PF06027 + PF04258
16	exact solution	fusion	PF06151 PF08395	PF06151 + PF08395
16	exact solution	fusion	PF06418 PF00117 PF00004 PF17862	PF06418 PF00117 + PF00004 PF17862
16	exact solution	fusion	PF06418 PF00117 PF07690	PF06418 PF00117 + PF07690
16	exact solution	fusion	PF06470 PF02463	PF06470 + PF02463
16	exact solution	fusion	PF06585 PF01926	PF06585 + PF01926
16	exact solution	fusion	PF06664 PF00035 PF00270 PF00271 PF04408 PF07717	PF06664 + PF00035 PF00270 PF00271 PF04408 PF07717
16	exact solution	fusion	PF06733 PF13307 PF00067	PF06733 PF13307 + PF00067
16	exact solution	fusion	PF06743 PF08368 PF00557	PF06743 PF08368 + PF00557
16	exact solution	fusion	PF06840 PF04821 PF05029	PF06840 + PF04821 PF05029
16	exact solution	fusion	PF07530 PF03184	PF07530 + PF03184
16	exact solution	fusion	PF07648 PF07690	PF07648 + PF07690
16	exact solution	fusion	PF07653 PF00621 PF00169	PF07653 + PF00621 PF00169
16	exact solution	fusion	PF07679 PF00704	PF07679 + PF00704
16	exact solution	fusion	PF07679 PF13927 PF07679 PF00041 PF13927	PF07679 PF13927 PF07679 PF00041 + PF13927
16	exact solution	fusion	PF07679 PF13927 PF13855 PF00626	PF07679 PF13927 + PF13855 PF00626
16	exact solution	fusion	PF07686 PF07679 PF13927 PF00041	PF07686 + PF07679 PF13927 PF00041
16	exact solution	fusion	PF07686 PF13927 PF00047 PF13927	PF07686 PF13927 + PF00047 PF13927
16	exact solution	fusion	PF07690 PF00254	PF07690 + PF00254
16	exact solution	fusion	PF07690 PF00487	PF07690 + PF00487
16	exact solution	fusion	PF07690 PF06859	PF07690 + PF06859
16	exact solution	fusion	PF07714 PF05225 PF03184	PF07714 + PF05225 PF03184
16	exact solution	fusion	PF07716 PF03221 PF03184	PF07716 + PF03221 PF03184
16	exact solution	fusion	PF07728 PF00092	PF07728 + PF00092
16	exact solution	fusion	PF07776 PF00059	PF07776 + PF00059
16	exact solution	fusion	PF07776 PF00096 PF07776 PF00096	PF07776 PF00096 + PF07776 PF00096
16	exact solution	fusion	PF07776 PF00096 PF13912 PF00096 PF07776	PF07776 PF00096 PF13912 PF00096 + PF07776
16	exact solution	fusion	PF07776 PF00096 PF17745 PF09468	PF07776 PF00096 + PF17745 PF09468
16	exact solution	fusion	PF07776 PF00400	PF07776 + PF00400
16	exact solution	fusion	PF07776 PF12874 PF00096 PF13894	PF07776 PF12874 PF00096 + PF13894
16	exact solution	fusion	PF07776 PF13912 PF00096 PF13912 PF00096 PF13912	PF07776 PF13912 PF00096 + PF13912 PF00096 PF13912
16	exact solution	fusion	PF07885 PF00071	PF07885 + PF00071
16	exact solution	fusion	PF07923 PF11882 PF07035	PF07923 PF11882 + PF07035
16	exact solution	fusion	PF08205 PF13927	PF08205 + PF13927
16	exact solution	fusion	PF08212 PF00061	PF08212 + PF00061
16	exact solution	fusion	PF08246 PF00112 PF00001	PF08246 PF00112 + PF00001
16	exact solution	fusion	PF08389 PF10495	PF08389 + PF10495
16	exact solution	fusion	PF08395 PF00060	PF08395 + PF00060
16	exact solution	fusion	PF08395 PF05485	PF08395 + PF05485
16	exact solution	fusion	PF08395 PF10613 PF00060	PF08395 + PF10613 PF00060
16	exact solution	fusion	PF08447 PF13637	PF08447 + PF13637
16	exact solution	fusion	PF08487 PF00092 PF00191	PF08487 PF00092 + PF00191
16	exact solution	fusion	PF08487 PF00092 PF08487 PF00092	PF08487 PF00092 + PF08487 PF00092
16	exact solution	fusion	PF08487 PF00092 PF13639	PF08487 PF00092 + PF13639
16	exact solution	fusion	PF08568 PF08511	PF08568 + PF08511
16	exact solution	fusion	PF08704 PF00209	PF08704 + PF00209
16	exact solution	fusion	PF08801 PF03177 PF12774	PF08801 PF03177 + PF12774
16	exact solution	fusion	PF08801 PF03177 PF12796	PF08801 PF03177 + PF12796
16	exact solution	fusion	PF09026 PF03184	PF09026 + PF03184
16	exact solution	fusion	PF09237 PF00096 PF13912 PF00096	PF09237 + PF00096 PF13912 PF00096
16	exact solution	fusion	PF09416 PF18141 PF04851 PF13086 PF13087 PF05225	PF09416 PF18141 PF04851 PF13086 PF13087 + PF05225
16	exact solution	fusion	PF09607 PF03184	PF09607 + PF03184
16	exact solution	fusion	PF09607 PF03221	PF09607 + PF03221
16	exact solution	fusion	PF09607 PF03221 PF03184	PF09607 + PF03221 PF03184
16	exact solution	fusion	PF09727 PF00059	PF09727 + PF00059
16	exact solution	fusion	PF09730 PF05225	PF09730 + PF05225
16	exact solution	fusion	PF09749 PF01423	PF09749 + PF01423
16	exact solution	fusion	PF09786 PF00400	PF09786 + PF00400
16	exact solution	fusion	PF10237 PF00098	PF10237 + PF00098
16	exact solution	fusion	PF10507 PF00096	PF10507 + PF00096
16	exact solution	fusion	PF10523 PF03184	PF10523 + PF03184
16	exact solution	fusion	PF10545 PF00171	PF10545 + PF00171
16	exact solution	fusion	PF10545 PF00472	PF10545 + PF00472
16	exact solution	fusion	PF10545 PF00644	PF10545 + PF00644
16	exact solution	fusion	PF10545 PF04193	PF10545 + PF04193
16	exact solution	fusion	PF10545 PF07690	PF10545 + PF07690
16	exact solution	fusion	PF10545 PF13843	PF10545 + PF13843
16	exact solution	fusion	PF10551 PF01956	PF10551 + PF01956
16	exact solution	fusion	PF10613 PF00060 PF10613	PF10613 PF00060 + PF10613
16	exact solution	fusion	PF10613 PF00060 PF10613 PF00060	PF10613 PF00060 + PF10613 PF00060
16	exact solution	fusion	PF10613 PF00060 PF12796	PF10613 PF00060 + PF12796
16	exact solution	fusion	PF11819 PF13873	PF11819 + PF13873
16	exact solution	fusion	PF11838 PF00226 PF01556	PF11838 + PF00226 PF01556
16	exact solution	fusion	PF11838 PF17900 PF01433 PF11838	PF11838 + PF17900 PF01433 PF11838
16	exact solution	fusion	PF12036 PF03184	PF12036 + PF03184
16	exact solution	fusion	PF12432 PF16087	PF12432 + PF16087
16	exact solution	fusion	PF12762 PF12017	PF12762 + PF12017
16	exact solution	fusion	PF12796 PF00023 PF00520 PF00380	PF12796 PF00023 PF00520 + PF00380
16	exact solution	fusion	PF12796 PF00023 PF13637	PF12796 PF00023 + PF13637
16	exact solution	fusion	PF12796 PF00023 PF13637 PF00023 PF12796	PF12796 PF00023 + PF13637 PF00023 PF12796
16	exact solution	fusion	PF12796 PF00023 PF13857	PF12796 PF00023 + PF13857
16	exact solution	fusion	PF12796 PF00069	PF12796 + PF00069
16	exact solution	fusion	PF12796 PF00089	PF12796 + PF00089
16	exact solution	fusion	PF12796 PF00135	PF12796 + PF00135
16	exact solution	fusion	PF12796 PF01529 PF16087	PF12796 PF01529 + PF16087
16	exact solution	fusion	PF12796 PF02807 PF00217	PF12796 + PF02807 PF00217
16	exact solution	fusion	PF12796 PF13637 PF12796 PF05699	PF12796 PF13637 PF12796 + PF05699
16	exact solution	fusion	PF12796 PF13637 PF13857 PF12796	PF12796 PF13637 + PF13857 PF12796
16	exact solution	fusion	PF12796 PF13857 PF00023	PF12796 PF13857 + PF00023
16	exact solution	fusion	PF12796 PF13857 PF12796 PF13637	PF12796 PF13857 + PF12796 PF13637
16	exact solution	fusion	PF12796 PF13857 PF13637	PF12796 PF13857 + PF13637
16	exact solution	fusion	PF12796 PF14868	PF12796 + PF14868
16	exact solution	fusion	PF12799 PF14580	PF12799 + PF14580
16	exact solution	fusion	PF12850 PF07993 PF03015	PF12850 + PF07993 PF03015
16	exact solution	fusion	PF12874 PF03999	PF12874 + PF03999
16	exact solution	fusion	PF12874 PF12171	PF12874 + PF12171
16	exact solution	fusion	PF12894 PF00400 PF04003	PF12894 + PF00400 PF04003
16	exact solution	fusion	PF12937 PF00400 PF05225	PF12937 PF00400 + PF05225
16	exact solution	fusion	PF12937 PF13229	PF12937 + PF13229
16	exact solution	fusion	PF13087 PF13883	PF13087 + PF13883
16	exact solution	fusion	PF13167 PF16360 PF01926 PF00611	PF13167 PF16360 PF01926 + PF00611
16	exact solution	fusion	PF13229 PF00530	PF13229 + PF00530
16	exact solution	fusion	PF13358 PF02141 PF03455	PF13358 + PF02141 PF03455
16	exact solution	fusion	PF13358 PF08079 PF00327	PF13358 + PF08079 PF00327
16	exact solution	fusion	PF13384 PF01498	PF13384 + PF01498
16	exact solution	fusion	PF13384 PF13843	PF13384 + PF13843
16	exact solution	fusion	PF13417 PF00043 PF13410	PF13417 PF00043 + PF13410
16	exact solution	fusion	PF13417 PF00043 PF13417	PF13417 PF00043 + PF13417
16	exact solution	fusion	PF13417 PF00043 PF13417 PF00043	PF13417 PF00043 + PF13417 PF00043
16	exact solution	fusion	PF13418 PF13415	PF13418 + PF13415
16	exact solution	fusion	PF13445 PF00271	PF13445 + PF00271
16	exact solution	fusion	PF13499 PF00036 PF13499	PF13499 + PF00036 PF13499
16	exact solution	fusion	PF13499 PF00106	PF13499 + PF00106
16	exact solution	fusion	PF13499 PF01694 PF01619	PF13499 PF01694 + PF01619
16	exact solution	fusion	PF13499 PF02187	PF13499 + PF02187
16	exact solution	fusion	PF13551 PF01498	PF13551 + PF01498
16	exact solution	fusion	PF13606 PF12796 PF00173	PF13606 PF12796 + PF00173
16	exact solution	fusion	PF13621 PF02373	PF13621 + PF02373
16	exact solution	fusion	PF13637 PF12796 PF01363	PF13637 PF12796 + PF01363
16	exact solution	fusion	PF13637 PF13857	PF13637 + PF13857
16	exact solution	fusion	PF13637 PF14529	PF13637 + PF14529
16	exact solution	fusion	PF13649 PF13489	PF13649 + PF13489
16	exact solution	fusion	PF13774 PF00957 PF10231	PF13774 PF00957 + PF10231
16	exact solution	fusion	PF13843 PF00014	PF13843 + PF00014
16	exact solution	fusion	PF13843 PF00059	PF13843 + PF00059
16	exact solution	fusion	PF13843 PF00060	PF13843 + PF00060
16	exact solution	fusion	PF13843 PF00106	PF13843 + PF00106
16	exact solution	fusion	PF13843 PF00538	PF13843 + PF00538
16	exact solution	fusion	PF13843 PF00626	PF13843 + PF00626
16	exact solution	fusion	PF13843 PF01997	PF13843 + PF01997
16	exact solution	fusion	PF13843 PF03184	PF13843 + PF03184
16	exact solution	fusion	PF13843 PF05225	PF13843 + PF05225
16	exact solution	fusion	PF13843 PF07686 PF08205	PF13843 + PF07686 PF08205
16	exact solution	fusion	PF13843 PF07738	PF13843 + PF07738
16	exact solution	fusion	PF13843 PF10495	PF13843 + PF10495
16	exact solution	fusion	PF13843 PF12796 PF00023	PF13843 + PF12796 PF00023
16	exact solution	fusion	PF13843 PF13842 PF00083	PF13843 PF13842 + PF00083
16	exact solution	fusion	PF13843 PF14529	PF13843 + PF14529
16	exact solution	fusion	PF13855 PF00001 PF13855 PF00001	PF13855 PF00001 + PF13855 PF00001
16	exact solution	fusion	PF13855 PF00024	PF13855 + PF00024
16	exact solution	fusion	PF13855 PF00096	PF13855 + PF00096
16	exact solution	fusion	PF13855 PF00560 PF13855 PF13306	PF13855 PF00560 PF13855 + PF13306
16	exact solution	fusion	PF13855 PF03281	PF13855 + PF03281
16	exact solution	fusion	PF13855 PF13306 PF13855 PF12799	PF13855 PF13306 PF13855 + PF12799
16	exact solution	fusion	PF13855 PF13843	PF13855 + PF13843
16	exact solution	fusion	PF13855 PF13920	PF13855 + PF13920
16	exact solution	fusion	PF13855 PF14580	PF13855 + PF14580
16	exact solution	fusion	PF13855 PF16009	PF13855 + PF16009
16	exact solution	fusion	PF13857 PF12796 PF13857 PF12796	PF13857 PF12796 + PF13857 PF12796
16	exact solution	fusion	PF13873 PF00083	PF13873 + PF00083
16	exact solution	fusion	PF13873 PF01151	PF13873 + PF01151
16	exact solution	fusion	PF13873 PF13358	PF13873 + PF13358
16	exact solution	fusion	PF13890 PF04752	PF13890 + PF04752
16	exact solution	fusion	PF13895 PF13676	PF13895 + PF13676
16	exact solution	fusion	PF13896 PF13000	PF13896 + PF13000
16	exact solution	fusion	PF13898 PF00110	PF13898 + PF00110
16	exact solution	fusion	PF13923 PF02037	PF13923 + PF02037
16	exact solution	fusion	PF13927 PF15430	PF13927 + PF15430
16	exact solution	fusion	PF14291 PF00595	PF14291 + PF00595
16	exact solution	fusion	PF14529 PF00075	PF14529 + PF00075
16	exact solution	fusion	PF14529 PF00083	PF14529 + PF00083
16	exact solution	fusion	PF14529 PF00106	PF14529 + PF00106
16	exact solution	fusion	PF14529 PF00564	PF14529 + PF00564
16	exact solution	fusion	PF14529 PF01094	PF14529 + PF01094
16	exact solution	fusion	PF14529 PF07738	PF14529 + PF07738
16	exact solution	fusion	PF14555 PF03372	PF14555 + PF03372
16	exact solution	fusion	PF14580 PF14529	PF14580 + PF14529
16	exact solution	fusion	PF14604 PF00018	PF14604 + PF00018
16	exact solution	fusion	PF14604 PF00620	PF14604 + PF00620
16	exact solution	fusion	PF14846 PF00622	PF14846 + PF00622
16	exact solution	fusion	PF14942 PF11712	PF14942 + PF11712
16	exact solution	fusion	PF15189 PF00071	PF15189 + PF00071
16	exact solution	fusion	PF15993 PF02949	PF15993 + PF02949
16	exact solution	fusion	PF15998 PF01223	PF15998 + PF01223
16	exact solution	fusion	PF16013 PF00059	PF16013 + PF00059
16	exact solution	fusion	PF16061 PF12796 PF13637 PF12796	PF16061 + PF12796 PF13637 PF12796
16	exact solution	fusion	PF16077 PF04410	PF16077 + PF04410
16	exact solution	fusion	PF16087 PF00060	PF16087 + PF00060
16	exact solution	fusion	PF16087 PF00069	PF16087 + PF00069
16	exact solution	fusion	PF16087 PF00089	PF16087 + PF00089
16	exact solution	fusion	PF16087 PF00194	PF16087 + PF00194
16	exact solution	fusion	PF16087 PF00520	PF16087 + PF00520
16	exact solution	fusion	PF16087 PF07690	PF16087 + PF07690
16	exact solution	fusion	PF16087 PF12796 PF00023 PF12796	PF16087 + PF12796 PF00023 PF12796
16	exact solution	fusion	PF16205 PF00366 PF04389	PF16205 PF00366 + PF04389
16	exact solution	fusion	PF16207 PF01431	PF16207 + PF01431
16	exact solution	fusion	PF16399 PF13086 PF13087 PF03022	PF16399 PF13086 PF13087 + PF03022
16	exact solution	fusion	PF16794 PF00004	PF16794 + PF00004
16	exact solution	fusion	PF17047 PF00168 PF00106	PF17047 PF00168 + PF00106
16	exact solution	fusion	PF17172 PF17171 PF04116	PF17172 PF17171 + PF04116
16	exact solution	fusion	PF17820 PF00168	PF17820 + PF00168
16	exact solution	fusion	PF17900 PF01433 PF09127 PF00240	PF17900 PF01433 PF09127 + PF00240
16	exact solution	fusion	PF17900 PF01433 PF11838 PF01084	PF17900 PF01433 PF11838 + PF01084
16	exact solution	fusion	PF17900 PF01433 PF11838 PF07701 PF00211	PF17900 PF01433 PF11838 + PF07701 PF00211
16	exact solution	fusion	PF17900 PF01433 PF11838 PF17900 PF01433 PF11838	PF17900 PF01433 PF11838 + PF17900 PF01433 PF11838
16	exact solution	fusion	PF17906 PF00307 PF02187	PF17906 + PF00307 PF02187
16	exact solution	fusion	PF17906 PF04137	PF17906 + PF04137
16	exact solution	fusion	PF17921 PF18701	PF17921 + PF18701
16	exact solution	fusion	PF18199 PF04218 PF03221 PF03184	PF18199 + PF04218 PF03221 PF03184
16	exact solution	fusion	PF18800 PF00176 PF00271	PF18800 + PF00176 PF00271
16	exact solution	single domain emergence	PF01297	
16	exact solution	single domain emergence	PF02504	
16	exact solution	single domain emergence	PF02819	
16	exact solution	single domain emergence	PF04131	
16	exact solution	single domain emergence	PF04307	
16	exact solution	single domain emergence	PF06286	
16	exact solution	single domain emergence	PF06476	
16	exact solution	single domain emergence	PF06637	
16	exact solution	single domain emergence	PF06779	
16	exact solution	single domain emergence	PF08111	
16	exact solution	single domain emergence	PF10344	
16	exact solution	single domain emergence	PF12596	
16	exact solution	single domain emergence	PF13614	
16	exact solution	single domain emergence	PF15386	
16	exact solution	single domain emergence	PF15554	
16	exact solution	single domain emergence	PF16588	
16	exact solution	single domain emergence	PF18162	
16	exact solution	single domain loss		PF00436
16	exact solution	single domain loss		PF00452
16	exact solution	single domain loss		PF00692
16	exact solution	single domain loss		PF01016
